ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
511,Leo Ortiz,BRA,Defensor,Bragantino,27.0,1996.0,20.0,19.0,1603.0,17.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,28.0,142.0,2.0,0.11,0.0,0.11,0.11,0.11,0.11,0.03,0.14,0.11,0.14,896.0,1072.0,83.6,19560.0,9357.0,259.0,290.0,89.3,467.0,525.0,89.0,162.0,235.0,68.9,14.0,6.0,42.9,0.79,0.34,0.14,0.33,10.7,0.0,18.0,11.0,13.0,5.0,0.0,9.0,60.0,6.0,18.0,3.0,30.0,48.0,75.0,1.0
513,João Othavio Basso,BRA,Defensor,Santos,26.0,1997.0,14.0,14.0,1150.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.6,10.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,531.0,649.0,81.8,10433.0,3893.0,177.0,203.0,87.2,290.0,326.0,89.0,60.0,109.0,55.0,7.0,0.0,0.0,0.55,0.0,0.0,0.0,18.9,0.0,20.0,10.0,14.0,4.0,2.0,11.0,47.8,12.0,6.0,3.0,23.0,43.0,57.0,0.0
517,Pablo,BRA,Defensor,Flamengo,31.0,1991.0,7.0,4.0,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,283.0,313.0,90.4,4884.0,1429.0,104.0,112.0,92.9,161.0,171.0,94.2,14.0,25.0,56.0,2.0,2.0,100.0,0.43,0.43,0.0,0.0,11.5,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,11.0,35.0,1.0
518,Bruno Pacheco,BRA,Defensor,Fortaleza,31.0,1991.0,31.0,30.0,2669.0,29.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,1.9,2.8,49.0,133.0,98.0,0.07,0.1,0.17,0.07,0.17,0.03,0.07,0.1,0.03,0.1,1018.0,1313.0,77.5,16595.0,6635.0,533.0,594.0,89.7,386.0,490.0,78.8,72.0,148.0,48.6,16.0,6.0,37.5,0.54,0.2,0.13,0.33,16.6,0.0,69.0,45.0,38.0,25.0,6.0,39.0,59.1,27.0,3.0,23.0,39.0,108.0,57.0,0.0
519,Helibelton Palacios,COL,Defensor,Cruzeiro,29.0,1993.0,10.0,6.0,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.3,6.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,210.0,282.0,74.5,3009.0,1440.0,129.0,146.0,88.4,67.0,96.0,69.8,11.0,20.0,55.0,2.0,0.0,0.0,0.29,0.0,0.0,0.0,14.1,0.0,14.0,12.0,5.0,8.0,1.0,7.0,46.7,8.0,0.0,11.0,5.0,19.0,20.0,0.0
521,Nino Paraíba,BRA,Defensor,América (MG),37.0,1986.0,4.0,2.0,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.5,4.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.22,0.24,0.03,0.24,81.0,109.0,74.3,1535.0,675.0,38.0,45.0,84.4,27.0,37.0,73.0,12.0,20.0,60.0,2.0,1.0,50.0,0.91,0.46,0.0,0.0,28.2,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0
527,Luan Patrick,BRA,Defensor,Bragantino,21.0,2002.0,14.0,12.0,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.7,6.0,42.0,1.0,0.0,0.08,0.08,0.0,0.08,0.05,0.09,0.14,0.05,0.14,516.0,612.0,84.3,10912.0,3927.0,146.0,162.0,90.1,285.0,310.0,91.9,82.0,129.0,63.6,4.0,1.0,25.0,0.32,0.08,0.0,0.0,7.6,0.0,9.0,6.0,5.0,4.0,0.0,5.0,41.7,7.0,10.0,2.0,17.0,26.0,33.0,1.0
528,Patryck,BRA,Defensor,São Paulo,20.0,2003.0,6.0,4.0,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,126.0,177.0,71.2,2099.0,695.0,66.0,77.0,85.7,50.0,69.0,72.5,9.0,16.0,56.3,2.0,0.0,0.0,0.48,0.0,0.0,0.0,24.8,0.0,6.0,4.0,4.0,1.0,1.0,3.0,50.0,3.0,1.0,4.0,7.0,13.0,13.0,0.0
530,Jair Paula,BRA,Defensor,Santos,17.0,2005.0,2.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,13.0,17.0,76.5,296.0,91.0,1.0,1.0,100.0,11.0,11.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
531,Paulinho,BRA,Defensor,América (MG),18.0,2004.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,93.8,275.0,74.0,9.0,9.0,100.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
534,Paulinho,BRA,Defensor,Vasco da Gama,17.0,2005.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Caio Paulista,BRA,Defensor,São Paulo,24.0,1998.0,28.0,23.0,2078.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.9,3.9,112.0,121.0,166.0,0.04,0.09,0.13,0.04,0.13,0.09,0.08,0.17,0.09,0.17,1204.0,1391.0,86.6,17621.0,4562.0,699.0,745.0,93.8,434.0,494.0,87.9,41.0,59.0,69.5,34.0,14.0,41.2,1.47,0.61,0.03,0.07,20.4,0.0,28.0,19.0,13.0,12.0,3.0,15.0,42.9,20.0,3.0,16.0,20.0,48.0,22.0,0.0
549,João Pedro,BRA,Defensor,Grêmio,26.0,1996.0,29.0,23.0,2076.0,23.1,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.7,0.7,1.2,1.9,60.0,113.0,68.0,0.13,0.04,0.17,0.13,0.17,0.03,0.05,0.08,0.03,0.08,821.0,1065.0,77.1,12585.0,5775.0,453.0,519.0,87.3,302.0,384.0,78.6,46.0,107.0,43.0,12.0,4.0,33.3,0.52,0.17,0.25,0.75,20.6,0.0,34.0,17.0,15.0,15.0,4.0,14.0,43.8,18.0,8.0,16.0,13.0,47.0,45.0,1.0
551,Jean Pedroso,BRA,Defensor,Coritiba,19.0,2004.0,7.0,6.0,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,234.0,284.0,82.4,4578.0,1512.0,73.0,78.0,93.6,135.0,150.0,90.0,25.0,51.0,49.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,11.1,0.0,10.0,9.0,8.0,2.0,0.0,5.0,33.3,10.0,3.0,5.0,8.0,18.0,13.0,1.0
553,Léo Pelé,BRA,Defensor,Vasco da Gama,26.0,1996.0,34.0,30.0,2719.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.3,0.6,55.0,129.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,1407.0,1623.0,86.7,25074.0,9466.0,597.0,629.0,94.9,668.0,733.0,91.1,124.0,215.0,57.7,6.0,2.0,33.3,0.2,0.07,0.0,0.0,15.9,0.0,26.0,17.0,14.0,11.0,1.0,12.0,63.2,7.0,14.0,12.0,14.0,40.0,125.0,1.0
555,Léo Pereira,BRA,Defensor,Flamengo,27.0,1996.0,32.0,32.0,2645.0,29.4,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,1.8,1.8,0.4,2.2,43.0,177.0,16.0,0.1,0.03,0.14,0.1,0.14,0.06,0.01,0.07,0.06,0.07,1851.0,2098.0,88.2,34833.0,12684.0,713.0,774.0,92.1,920.0,983.0,93.6,198.0,289.0,68.5,17.0,5.0,29.4,0.58,0.17,0.18,0.6,12.1,3.0,46.0,29.0,21.0,24.0,1.0,30.0,57.7,22.0,30.0,15.0,29.0,75.0,85.0,1.0
562,Joaquín Piquerez,URU,Defensor,Palmeiras,24.0,1998.0,29.0,29.0,2526.0,28.1,3.0,5.0,8.0,2.0,1.0,1.0,5.0,0.0,2.0,1.3,3.7,4.9,55.0,128.0,163.0,0.11,0.18,0.29,0.07,0.25,0.07,0.13,0.2,0.04,0.18,1225.0,1530.0,80.1,21285.0,6523.0,593.0,659.0,90.0,510.0,618.0,82.5,108.0,185.0,58.4,32.0,6.0,18.8,1.14,0.21,0.06,0.33,26.1,3.0,45.0,33.0,21.0,18.0,6.0,27.0,42.9,36.0,6.0,29.0,29.0,74.0,47.0,0.0
565,Lucas Piton,BRA,Defensor,Vasco da Gama,22.0,2000.0,37.0,37.0,3283.0,36.5,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.9,6.0,88.0,147.0,220.0,0.0,0.11,0.11,0.0,0.11,0.03,0.14,0.16,0.03,0.16,1461.0,1959.0,74.6,24500.0,9663.0,752.0,829.0,90.7,558.0,721.0,77.4,127.0,280.0,45.4,25.0,4.0,16.0,0.69,0.11,0.0,0.0,22.4,4.0,45.0,25.0,24.0,18.0,3.0,20.0,41.7,28.0,7.0,20.0,40.0,85.0,89.0,0.0
570,Mateo Ponte,URU,Defensor,Botafogo (RJ),19.0,2003.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,147.0,71.0,3.0,4.0,75.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
578,Igor Rabello,BRA,Defensor,Atlético Mineiro,27.0,1995.0,11.0,7.0,692.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,293.0,365.0,80.3,5459.0,2186.0,106.0,115.0,92.2,154.0,175.0,88.0,24.0,64.0,37.5,2.0,1.0,50.0,0.26,0.13,0.0,0.0,9.6,0.0,17.0,12.0,13.0,4.0,0.0,11.0,47.8,12.0,8.0,4.0,9.0,26.0,40.0,0.0
579,Rafael,BRA,Defensor,Botafogo (RJ),32.0,1990.0,9.0,8.0,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.3,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,184.0,243.0,75.7,2786.0,1188.0,104.0,113.0,92.0,69.0,98.0,70.4,8.0,24.0,33.3,1.0,1.0,100.0,0.19,0.19,0.0,0.0,28.2,0.0,25.0,12.0,11.0,12.0,2.0,15.0,53.6,13.0,2.0,7.0,4.0,29.0,18.0,0.0
581,Rafinha,BRA,Defensor,São Paulo,37.0,1985.0,25.0,23.0,2027.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.1,0.1,1.4,1.5,40.0,187.0,46.0,0.0,0.04,0.04,0.0,0.04,0.0,0.06,0.07,0.0,0.07,1619.0,1828.0,88.6,31119.0,11290.0,668.0,705.0,94.8,691.0,767.0,90.1,243.0,311.0,78.1,4.0,1.0,25.0,0.18,0.04,0.0,0.0,26.1,0.0,41.0,26.0,26.0,12.0,3.0,27.0,58.7,19.0,9.0,8.0,16.0,57.0,34.0,1.0
585,Raí Ramos,BRA,Defensor,São Paulo,28.0,1994.0,6.0,4.0,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.22,0.04,0.22,124.0,150.0,82.7,2098.0,604.0,56.0,64.0,87.5,63.0,73.0,86.3,5.0,9.0,55.6,5.0,2.0,40.0,1.6,0.64,0.0,0.0,27.0,0.0,5.0,4.0,4.0,1.0,0.0,5.0,71.4,2.0,1.0,1.0,1.0,6.0,7.0,0.0
593,Leonardo Realpe,ECU,Defensor,Bragantino,21.0,2001.0,21.0,19.0,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,0.7,15.0,77.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,671.0,839.0,80.0,13522.0,5352.0,186.0,213.0,87.3,409.0,457.0,89.5,69.0,151.0,45.7,5.0,1.0,20.0,0.27,0.05,0.0,0.0,10.7,0.0,24.0,10.0,16.0,7.0,1.0,13.0,52.0,12.0,7.0,3.0,25.0,49.0,69.0,0.0
595,Reinaldo,BRA,Defensor,Grêmio,33.0,1989.0,30.0,30.0,2681.0,29.8,2.0,5.0,7.0,1.0,1.0,1.0,11.0,2.0,2.7,1.9,5.2,7.1,41.0,161.0,143.0,0.07,0.17,0.23,0.03,0.2,0.09,0.17,0.27,0.06,0.24,1227.0,1689.0,72.6,22542.0,10829.0,523.0,603.0,86.7,510.0,665.0,76.7,162.0,318.0,50.9,31.0,14.0,45.2,1.04,0.47,0.03,0.07,21.8,2.0,41.0,21.0,18.0,17.0,6.0,26.0,61.9,16.0,5.0,15.0,16.0,57.0,74.0,0.0
596,Renê,BRA,Defensor,Internacional,30.0,1992.0,28.0,24.0,2283.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.9,2.5,55.0,159.0,55.0,0.04,0.04,0.08,0.04,0.08,0.02,0.08,0.1,0.02,0.1,1528.0,1874.0,81.5,27953.0,12276.0,658.0,727.0,90.5,666.0,794.0,83.9,182.0,273.0,66.7,9.0,2.0,22.2,0.35,0.08,0.11,0.5,20.2,1.0,53.0,33.0,28.0,24.0,1.0,33.0,56.9,25.0,5.0,25.0,36.0,89.0,90.0,1.0
604,Rikelme,BRA,Defensor,Cuiabá,19.0,2003.0,31.0,27.0,2338.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.4,2.1,22.0,81.0,97.0,0.04,0.04,0.08,0.04,0.08,0.03,0.05,0.08,0.03,0.08,760.0,1068.0,71.2,12214.0,5552.0,406.0,463.0,87.7,281.0,389.0,72.2,56.0,150.0,37.3,24.0,6.0,25.0,0.92,0.23,0.04,0.17,22.1,0.0,61.0,46.0,39.0,15.0,7.0,39.0,50.0,39.0,7.0,26.0,40.0,101.0,87.0,0.0
610,Kaique Rocha,BRA,Defensor,Ath Paranaense,21.0,2001.0,10.0,7.0,649.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,2.0,9.0,0.0,0.14,0.0,0.14,0.14,0.14,0.03,0.01,0.04,0.03,0.04,266.0,304.0,87.5,4887.0,1900.0,92.0,98.0,93.9,152.0,165.0,92.1,18.0,30.0,60.0,4.0,1.0,25.0,0.55,0.14,0.25,1.0,11.6,0.0,6.0,3.0,3.0,2.0,1.0,3.0,75.0,1.0,3.0,5.0,13.0,19.0,46.0,0.0
611,Marcos Rocha,BRA,Defensor,Palmeiras,34.0,1988.0,20.0,15.0,1264.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.2,20.0,95.0,31.0,0.07,0.07,0.14,0.07,0.14,0.03,0.06,0.09,0.03,0.09,863.0,1081.0,79.8,18449.0,8068.0,262.0,292.0,89.7,422.0,489.0,86.3,169.0,261.0,64.8,4.0,1.0,25.0,0.28,0.07,0.25,1.0,19.7,0.0,38.0,24.0,19.0,14.0,5.0,15.0,48.4,16.0,3.0,11.0,8.0,46.0,23.0,0.0
638,Philipe Sampaio,BRA,Defensor,Botafogo (RJ),28.0,1994.0,12.0,4.0,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,270.0,309.0,87.4,5268.0,1794.0,73.0,80.0,91.3,168.0,182.0,92.3,24.0,39.0,61.5,2.0,0.0,0.0,0.36,0.0,0.0,0.0,10.0,0.0,10.0,7.0,7.0,3.0,0.0,5.0,71.4,2.0,2.0,1.0,6.0,16.0,33.0,0.0
639,Sander,BRA,Defensor,Goiás,32.0,1990.0,21.0,17.0,1542.0,17.1,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.8,2.6,30.0,85.0,87.0,0.0,0.18,0.18,0.0,0.18,0.05,0.11,0.15,0.05,0.15,755.0,1004.0,75.2,12955.0,5446.0,359.0,402.0,89.3,311.0,401.0,77.6,74.0,151.0,49.0,19.0,6.0,31.6,1.11,0.35,0.0,0.0,24.9,1.0,38.0,24.0,19.0,18.0,1.0,25.0,59.5,17.0,5.0,14.0,23.0,61.0,47.0,0.0
644,Allyson Aires dos Santos,BRA,Defensor,Cuiabá,32.0,1990.0,16.0,14.0,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,452.0,503.0,89.9,8413.0,3156.0,176.0,186.0,94.6,222.0,239.0,92.9,50.0,70.0,71.4,3.0,0.0,0.0,0.24,0.0,0.0,0.0,6.7,0.0,18.0,14.0,13.0,5.0,0.0,9.0,69.2,4.0,11.0,5.0,8.0,26.0,64.0,1.0
646,Bruno Araújo dos Santos,BRA,Defensor,Goiás,29.0,1993.0,8.0,4.0,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,4.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,166.0,217.0,76.5,2954.0,1033.0,75.0,85.0,88.2,75.0,97.0,77.3,15.0,23.0,65.2,2.0,1.0,50.0,0.4,0.2,0.0,0.0,13.7,0.0,10.0,6.0,7.0,2.0,1.0,6.0,54.5,5.0,2.0,5.0,7.0,17.0,19.0,0.0
647,Eduardo Santos,BRA,Defensor,Bragantino,25.0,1997.0,13.0,11.0,1020.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,1.0,11.0,38.0,2.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.09,0.08,0.09,441.0,534.0,82.6,8483.0,3161.0,148.0,164.0,90.2,237.0,266.0,89.1,48.0,84.0,57.1,9.0,3.0,33.3,0.79,0.26,0.11,0.33,11.8,0.0,15.0,9.0,10.0,4.0,1.0,10.0,76.9,3.0,15.0,4.0,14.0,29.0,51.0,1.0
648,Fábio Santos,BRA,Defensor,Corinthians,37.0,1985.0,25.0,20.0,1673.0,18.6,4.0,1.0,5.0,0.0,4.0,5.0,7.0,0.0,4.0,0.1,0.4,0.5,24.0,81.0,59.0,0.22,0.05,0.27,0.0,0.05,0.22,0.02,0.24,0.01,0.03,935.0,1124.0,83.2,14698.0,5984.0,497.0,547.0,90.9,372.0,431.0,86.3,51.0,97.0,52.6,3.0,1.0,33.3,0.16,0.05,0.0,0.0,35.3,0.0,24.0,15.0,13.0,9.0,2.0,17.0,54.8,14.0,12.0,12.0,19.0,43.0,57.0,0.0
652,Luis Eduardo Marques dos Santos,BRA,Defensor,Fortaleza,25.0,1997.0,7.0,4.0,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,5.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,166.0,215.0,77.2,2903.0,1371.0,78.0,90.0,86.7,64.0,88.0,72.7,22.0,31.0,71.0,2.0,1.0,50.0,0.47,0.23,0.0,0.0,26.9,0.0,12.0,7.0,7.0,2.0,3.0,5.0,62.5,3.0,3.0,11.0,6.0,18.0,10.0,0.0
655,Renzo Saravia,ARG,Defensor,Atlético Mineiro,29.0,1993.0,26.0,20.0,1708.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.5,0.5,0.9,1.4,40.0,75.0,66.0,0.0,0.11,0.11,0.0,0.11,0.03,0.05,0.08,0.03,0.08,757.0,975.0,77.6,12105.0,4539.0,379.0,431.0,87.9,319.0,384.0,83.1,45.0,109.0,41.3,10.0,3.0,30.0,0.53,0.16,0.0,0.0,25.2,0.0,61.0,39.0,29.0,25.0,7.0,38.0,51.4,36.0,7.0,28.0,17.0,78.0,48.0,0.0
660,Luis Segovia,ECU,Defensor,Botafogo (RJ),25.0,1997.0,2.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,83.7,710.0,292.0,12.0,13.0,92.3,18.0,19.0,94.7,6.0,11.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
662,Sidimar,BRA,Defensor,Goiás,30.0,1992.0,18.0,12.0,1007.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.2,0.9,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.06,0.08,329.0,385.0,85.5,7101.0,2338.0,69.0,77.0,89.6,208.0,228.0,91.2,49.0,74.0,66.2,10.0,2.0,20.0,0.89,0.18,0.0,0.0,11.6,0.0,14.0,6.0,10.0,3.0,1.0,3.0,42.9,4.0,11.0,2.0,11.0,25.0,80.0,0.0
663,Aderlan Silva,BRA,Defensor,Bragantino,32.0,1990.0,22.0,17.0,1421.0,15.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,1.2,1.6,23.0,84.0,41.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,792.0,1021.0,77.6,13487.0,5648.0,390.0,437.0,89.2,302.0,375.0,80.5,72.0,146.0,49.3,12.0,1.0,8.3,0.76,0.06,0.0,0.0,25.4,0.0,54.0,31.0,30.0,21.0,3.0,31.0,44.3,39.0,2.0,19.0,26.0,80.0,26.0,0.0
667,Nathan Silva,BRA,Defensor,Atlético Mineiro,25.0,1997.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.5,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,213.0,238.0,89.5,4459.0,1606.0,48.0,53.0,90.6,146.0,152.0,96.1,18.0,31.0,58.1,2.0,1.0,50.0,0.5,0.25,0.0,0.0,10.4,0.0,3.0,2.0,3.0,0.0,0.0,2.0,100.0,0.0,2.0,1.0,0.0,3.0,14.0,0.0
668,Ricardo Silva,BRA,Defensor,América (MG),30.0,1992.0,20.0,18.0,1610.0,17.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.1,0.7,10.0,44.0,1.0,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.04,0.04,0.04,489.0,634.0,77.1,9700.0,3970.0,160.0,190.0,84.2,257.0,301.0,85.4,64.0,114.0,56.1,7.0,4.0,57.1,0.39,0.22,0.14,0.25,13.1,0.0,25.0,17.0,19.0,6.0,0.0,18.0,64.3,10.0,17.0,11.0,28.0,53.0,91.0,1.0
690,Guilherme Tinga,BRA,Defensor,Fortaleza,29.0,1993.0,31.0,29.0,2583.0,28.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,3.8,50.0,119.0,117.0,0.03,0.0,0.03,0.03,0.03,0.07,0.06,0.13,0.07,0.13,1064.0,1545.0,68.9,20608.0,7738.0,415.0,510.0,81.4,479.0,654.0,73.2,154.0,297.0,51.9,24.0,6.0,25.0,0.84,0.21,0.04,0.17,11.9,0.0,54.0,31.0,33.0,15.0,6.0,29.0,42.6,39.0,14.0,14.0,41.0,95.0,105.0,0.0
691,Titi,BRA,Defensor,Fortaleza,34.0,1988.0,32.0,32.0,2846.0,31.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.3,0.3,0.4,0.6,17.0,106.0,2.0,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02,1184.0,1413.0,83.8,23121.0,9784.0,403.0,450.0,89.6,642.0,698.0,92.0,127.0,232.0,54.7,7.0,0.0,0.0,0.22,0.0,0.0,0.0,18.7,0.0,48.0,35.0,30.0,16.0,2.0,25.0,58.1,18.0,18.0,11.0,34.0,82.0,116.0,1.0
